time,temperature_2m (°C),relativehumidity_2m (%),dewpoint_2m (°C),apparent_temperature (°C),pressure_msl (hPa),surface_pressure (hPa),precipitation (mm),rain (mm),snowfall (cm),cloudcover (%),cloudcover_low (%),cloudcover_mid (%),cloudcover_high (%),windspeed_10m (km/h),winddirection_10m (°),windgusts_10m (km/h),et0_fao_evapotranspiration (mm),vapor_pressure_deficit (kPa)
2022-05-06T13:00,22.1,21,-1.2,20.7,1005.7,838.2,0,0,0,27,0,0,90,4.8,297,27.4,0.53,2.11
2022-05-06T14:00,23.4,19,-1.4,23.2,1005.3,838.5,0,0,0,26,0,0,88,1.6,243,20.5,0.6,2.33
2022-05-06T15:00,24.3,18,-1.2,23.9,1004.7,838.5,0,0,0,28,0,1,92,4,153,17.3,0.65,2.48
2022-05-06T16:00,24.8,17,-1.7,23,1004.2,838.3,0,0,0,27,0,3,85,6.9,137,19.8,0.59,2.59
2022-05-06T17:00,25.4,16,-1.9,23.8,1003.9,838.4,0,0,0,24,0,0,79,7.9,141,22,0.63,2.71
2022-05-06T18:00,25.5,16,-2.1,23.6,1001.9,836.8,0,0,0,6,0,1,18,6.2,54,22.7,0.55,2.75
2022-05-06T19:00,25.2,16,-2.4,22.4,1002.2,836.9,0,0,0,13,0,0,42,5.3,62,19.8,0.43,2.7
2022-05-06T20:00,24.6,17,-2.2,21.3,1002.4,836.7,0,0,0,26,0,0,87,6.5,71,14,0.31,2.58
2022-05-06T21:00,22.8,25,1.7,19.9,1003,836.3,0,0,0,27,0,0,90,7.7,62,8.6,0.18,2.09
2022-05-06T22:00,20.4,28,1.1,17.6,1003.6,835.6,0,0,0,28,0,1,92,6.2,83,9,0.06,1.74
2022-05-06T23:00,16.3,38,2.1,14.3,1005,834.6,0,0,0,31,0,4,95,1.9,112,10.8,0,1.15
2022-05-07T00:00,13.1,44,1.1,10.9,1006.3,834,0,0,0,24,0,18,45,1.8,349,15.8,0,0.84
2022-05-07T01:00,11.1,50,1.2,8.7,1006.9,833.4,0,0,0,6,0,9,2,3.4,252,21.2,0.01,0.66
2022-05-07T02:00,10.3,51,0.6,7.6,1006.8,832.9,0,0,0,0,0,0,0,4.6,231,23,0.01,0.62
2022-05-07T03:00,9.5,55,0.8,6.9,1006.3,832,0,0,0,8,0,12,3,4.1,218,13.7,0.01,0.54
2022-05-07T04:00,8.1,64,1.6,5.6,1004.9,830.1,0,0,0,2,0,3,2,4.6,225,17.3,0,0.39
2022-05-07T05:00,7.7,64,1.4,4.8,1003.8,829,0,0,0,0,0,0,0,6.6,225,20.9,0.01,0.37
2022-05-07T06:00,7.6,61,0.5,3.9,1003.1,828.3,0,0,0,0,0,0,0,11.4,215,23.4,0.03,0.41
2022-05-07T07:00,7.8,54,-0.8,3.9,1002.3,827.8,0,0,0,10,0,0,33,11.9,215,25.2,0.04,0.49
2022-05-07T08:00,7.9,51,-1.7,3.7,1002.1,827.7,0,0,0,9,0,0,30,12.6,217,27.4,0.05,0.53
2022-05-07T09:00,9.4,48,-1,5.2,1002.1,828.5,0,0,0,7,0,0,23,13.8,221,30.2,0.07,0.61
2022-05-07T10:00,14.2,42,1.5,10.4,1001.5,830.6,0,0,0,2,0,0,5,12.7,223,29.2,0.17,0.94
2022-05-07T11:00,19.6,32,2.5,16.4,1000.8,832.9,0,0,0,6,0,0,21,10.6,235,26.3,0.31,1.55
2022-05-07T12:00,23.3,22,0.2,19.6,999,833.2,0,0,0,7,0,0,23,13,265,33.5,0.46,2.24
2022-05-07T13:00,25.5,17,-1.3,21.8,997.2,832.8,0,0,0,2,0,0,5,17.6,269,40.3,0.62,2.71
2022-05-07T14:00,26.7,16,-1.4,23.3,995.8,832.2,0,0,0,6,0,9,1,17.9,255,39.6,0.68,2.95
2022-05-07T15:00,27.7,15,-1.1,25,994.1,831.3,0,0,0,13,0,20,2,18,241,40.7,0.77,3.15
2022-05-07T16:00,28.2,14,-1.4,25.2,992.8,830.5,0,0,0,15,0,14,22,18,233,42.1,0.75,3.28
2022-05-07T17:00,28.3,14,-1.9,24.5,991.6,829.5,0,0,0,19,0,22,20,20.1,226,43.2,0.72,3.31
2022-05-07T18:00,27.7,14,-2.4,24.1,989.6,827.6,0,0,0,30,0,21,57,11.9,215,41,0.55,3.21
2022-05-07T19:00,27.2,14,-3,23.4,989.6,827.3,0,0,0,24,0,16,48,9.9,199,39.2,0.47,3.11
2022-05-07T20:00,26,16,-2.1,22.2,990.5,827.5,0,0,0,36,0,34,52,9.9,161,29.9,0.34,2.84
2022-05-07T21:00,24.5,18,-1.1,20.5,992,828,0,0,0,19,0,13,37,11.5,104,13.7,0.23,2.51
2022-05-07T22:00,22.4,21,-1.1,18,993.6,828.3,0,0,0,19,0,30,3,14.9,82,9,0.16,2.15
2022-05-07T23:00,18.1,29,-0.4,12.9,997.8,829.6,0,0,0,29,0,28,41,21.1,33,15.5,0.16,1.49
2022-05-08T00:00,15.1,36,0.3,10.4,1001.7,831.3,0,0,0,16,0,15,23,18.5,13,31,0.11,1.09
2022-05-08T01:00,12.2,51,2.3,10,1002,830,0,0,0,19,0,19,26,3.1,339,33.1,0,0.7
2022-05-08T02:00,11.2,58,3.1,8.8,1002.7,830,0,0,0,39,3,47,27,5.6,230,8.6,0.01,0.56
2022-05-08T03:00,10.1,64,3.7,7.9,1002.6,829.3,0,0,0,44,10,41,34,4.8,257,10.4,0,0.44
2022-05-08T04:00,9.5,69,4,7.4,1002.3,828.7,0,0,0,41,3,27,72,4.3,294,11.5,0,0.37
2022-05-08T05:00,9,66,3,6.2,1002.6,828.7,0,0,0,50,9,31,77,7.9,313,19.4,0.01,0.39
2022-05-08T06:00,8.2,67,2.4,4.7,1003.1,828.7,0,0,0,50,0,52,61,12.1,300,21.2,0.02,0.36
2022-05-08T07:00,7.6,69,2.2,4.4,1004,829.1,0,0,0,30,0,24,53,9.6,290,17.3,0.01,0.33
2022-05-08T08:00,7.1,72,2.3,3.8,1004.7,829.4,0,0,0,7,0,10,3,11.3,292,14.4,0.02,0.29
2022-05-08T09:00,7.9,73,3.4,5,1004.6,829.8,0,0,0,11,0,5,27,9.5,295,16.6,0.03,0.28
2022-05-08T10:00,10.7,55,1.9,7.4,1004.5,831.2,0,0,0,1,0,2,0,10.5,311,26.3,0.13,0.59
2022-05-08T11:00,12.8,48,2,8.6,1003,831.1,0,0,0,1,0,2,0,16.4,322,33.1,0.25,0.77
2022-05-08T12:00,15.2,42,2.4,11,1001.1,830.8,0,0,0,40,34,16,0,20.7,311,38.5,0.37,1
2022-05-08T13:00,17.6,36,2.3,14.3,999.2,830.5,0,0,0,29,1,45,4,19.4,310,40.7,0.49,1.29
2022-05-08T14:00,19.5,29,1.1,15.3,996.9,829.6,0,0,0,31,0,50,2,20.9,316,43.2,0.5,1.6
2022-05-08T15:00,21,25,0,18.1,993.5,827.5,0.1,0.1,0,42,0,67,5,17.4,310,41,0.61,1.88
2022-05-08T16:00,23.2,18,-2.7,20,990.6,826.2,0.1,0.1,0,53,0,79,20,14.8,273,33.8,0.61,2.35
2022-05-08T17:00,22.9,23,0.7,19.1,989.1,824.8,0.1,0.1,0,36,0,49,23,15.6,247,38.5,0.51,2.15
2022-05-08T18:00,22.7,25,1.4,19,989.2,824.8,0.1,0.1,0,44,0,43,62,12.7,278,32.8,0.43,2.09
2022-05-08T19:00,23.1,22,0.3,19.8,988.5,824.4,0,0,0,45,0,48,54,8.9,284,31.7,0.37,2.21
2022-05-08T20:00,22.6,23,0.6,19.2,987.3,823.1,0,0,0,35,0,34,47,9.4,310,21.2,0.3,2.11
2022-05-08T21:00,20.7,31,2.7,18.4,986.3,821.3,0,0,0,17,0,19,20,4.1,345,12.6,0.13,1.7
2022-05-08T22:00,18.4,47,6.9,17.3,986.1,820,0,0,0,18,0,21,17,1.8,169,10.4,0.02,1.12
2022-05-08T23:00,15.4,46,3.8,13.2,986.4,818.7,0,0,0,5,0,9,0,5,180,11.9,0.02,0.95
2022-05-09T00:00,13.9,44,1.9,11,988.3,819.5,0,0,0,8,0,7,13,7.8,167,18.7,0.04,0.89
2022-05-09T01:00,13.7,36,-0.9,9.8,990.4,821.2,0,0,0,0,0,0,0,11.8,102,26.6,0.07,1
2022-05-09T02:00,13.7,28,-4.7,9.7,992.2,822.7,0,0,0,0,0,0,0,8.7,66,34.6,0.06,1.14
2022-05-09T03:00,9.4,69,4.1,6.7,992.9,820.9,0,0,0,1,1,0,0,8.6,68,22,0.01,0.36
2022-05-09T04:00,7.9,79,4.6,5.5,993,820.2,0,0,0,0,0,0,0,7.8,77,19.1,0,0.22
2022-05-09T05:00,7.3,84,4.8,4.7,993.5,820.3,0,0,0,0,0,0,0,9.2,64,14.4,0,0.17
2022-05-09T06:00,6.9,88,5,3.7,996.1,822.2,0,0,0,87,97,0,0,13.6,79,11.2,0,0.12
2022-05-09T07:00,6.5,90,5,4.1,997.6,823.2,0,0,0,89,99,0,0,8.5,28,10.8,0,0.1
2022-05-09T08:00,6.4,93,5.3,4.1,997.9,823.4,0,0,0,89,98,1,0,7.5,17,10.8,0,0.07
2022-05-09T09:00,7.7,85,5.3,5.2,998.2,824.4,0,0,0,86,96,0,0,8.9,40,14.4,0.02,0.16
2022-05-09T10:00,9.9,72,5.2,7.3,998.7,826,0,0,0,81,90,0,0,9.8,36,17.6,0.1,0.34
2022-05-09T11:00,12.8,58,4.7,9.6,998.1,827.1,0,0,0,71,79,0,0,13.7,30,20.5,0.23,0.63
2022-05-09T12:00,15.6,43,3.1,11.8,998.1,828.6,0,0,0,77,79,9,0,17.7,24,23.8,0.37,1.01
2022-05-09T13:00,17.9,32,1.1,14.5,998.1,829.7,0,0,0,90,77,34,0,18.6,22,23,0.5,1.39
2022-05-09T14:00,20,22,-2.3,16.5,998.1,830.8,0,0,0,73,55,39,0,18,16,20.5,0.58,1.83
2022-05-09T15:00,18.4,44,5.8,15.5,997.3,829.3,0.3,0.3,0,37,24,26,0,17.6,1,38.9,0.45,1.19
2022-05-09T16:00,20.8,33,3.9,18.7,996,829.5,0,0,0,14,0,24,0,15.7,351,39.2,0.57,1.65
2022-05-09T17:00,22.4,27,2.4,20.8,995,829.5,0,0,0,20,0,33,0,11,337,33.5,0.58,1.99
2022-05-09T18:00,23.4,22,0.7,18.8,996.8,831.5,0,0,0,24,14,19,0,24.3,29,25.6,0.58,2.24
2022-05-09T19:00,24.1,17,-2.7,18.4,997.2,832.1,0,0,0,15,3,21,0,23.7,26,16.2,0.52,2.5
2022-05-09T20:00,23.7,14,-5.8,18,998.7,833.2,0,0,0,8,0,11,3,19.4,40,14.4,0.41,2.53
2022-05-09T21:00,21.9,21,-1.6,16.9,1000.6,833.9,0,0,0,11,0,17,3,18.6,44,12.6,0.27,2.09
2022-05-09T22:00,18.6,31,1.3,14.6,1003,834.2,0,0,0,10,0,12,9,14.8,39,17.3,0.13,1.48
2022-05-09T23:00,15.7,45,3.8,12.7,1006,835.2,0,0,0,8,1,10,3,11.1,54,19.1,0.06,0.98
2022-05-10T00:00,13.7,63,6.7,11.5,1008.3,836,0,0,0,43,26,33,0,9.5,53,24.1,0.03,0.59
2022-05-10T01:00,12.1,74,7.5,10.3,1009.6,836.2,0,0,0,30,19,22,0,7.9,51,22.7,0.01,0.37
2022-05-10T02:00,11,78,7.3,9.1,1010.7,836.5,0.2,0.2,0,35,22,26,0,8.2,38,19.4,0,0.29
2022-05-10T03:00,9.5,45,-1.9,5.9,1011.5,836.4,0,0,0,4,1,5,0,8.2,29,12.6,0.04,0.66
2022-05-10T04:00,8.3,44,-3.2,4.7,1012,836.1,0,0,0,0,0,0,0,7.4,29,11.5,0.03,0.61
2022-05-10T05:00,7,50,-2.7,3.7,1012.4,835.7,0,0,0,0,0,0,0,6,33,10.1,0.02,0.5
2022-05-10T06:00,7.4,44,-4.1,4,1014,837.2,0,0,0,0,0,0,0,5.2,115,9.7,0.02,0.58
2022-05-10T07:00,7,44,-4.6,3.1,1014.7,837.6,0,0,0,0,0,0,0,7.6,329,10.1,0.03,0.57
2022-05-10T08:00,7,42,-5,2.8,1015.8,838.5,0,0,0,0,0,0,0,9.7,318,9,0.04,0.58
2022-05-10T09:00,7.3,44,-4.1,3.2,1017.4,840,0,0,0,0,0,0,0,9.6,340,10.8,0.06,0.57
2022-05-10T10:00,9,36,-5.2,4.9,1017.9,841.4,0,0,0,0,0,0,0,9.1,351,22,0.14,0.74
2022-05-10T11:00,10.6,34,-4.6,6,1017.7,842.1,0,0,0,0,0,0,0,12.8,349,27.7,0.25,0.84
2022-05-10T12:00,12.4,32,-3.9,8.5,1017,842.5,0,0,0,0,0,0,0,13.1,344,30.2,0.36,0.98
2022-05-10T13:00,14.8,29,-3,11.8,1015.6,842.7,0,0,0,3,3,0,0,14.2,339,31.7,0.47,1.2
2022-05-10T14:00,17.7,26,-1.8,15.2,1013.8,842.7,0,0,0,0,0,0,0,15.7,340,40.3,0.58,1.5
2022-05-10T15:00,19.1,22,-3.1,15.8,1011.1,841.2,0,0,0,0,0,0,0,20.6,344,47.9,0.64,1.73
2022-05-10T16:00,21.7,20,-2.3,18.3,1008.2,840.1,0,0,0,5,0,8,2,21.3,330,47.2,0.68,2.09
2022-05-10T17:00,24.5,17,-2.2,21.6,1005.8,839.5,0,0,0,15,0,22,5,17,306,37.4,0.68,2.56
2022-05-10T18:00,25.9,15,-3.1,22.9,1007.4,841.6,0,0,0,4,0,4,4,13,3,32.8,0.61,2.86
2022-05-10T19:00,26.2,13,-4,21.8,1007.5,841.8,0,0,0,1,0,1,1,13.7,14,31.3,0.5,2.95
2022-05-10T20:00,25.7,13,-4.7,21.3,1007.3,841.4,0,0,0,0,0,0,0,11.5,14,29.9,0.37,2.88
2022-05-10T21:00,23.5,19,-1.7,20.2,1007.3,840.2,0,0,0,0,0,0,0,6.5,34,23.8,0.18,2.35
2022-05-10T22:00,20.7,23,-1.1,17.6,1007.9,839.3,0,0,0,0,0,0,0,5.8,83,18.7,0.06,1.88
2022-05-10T23:00,17.2,35,1.5,14.9,1008.6,838.1,0,0,0,0,0,0,0,3.1,111,16.2,0.01,1.28
2022-05-11T00:00,13.8,49,3.3,11.9,1009.6,837.1,0,0,0,0,0,0,0,1.9,112,15.1,0,0.8
2022-05-11T01:00,11.9,59,4.1,10.2,1010,836.4,0,0,0,0,0,0,0,1.8,127,16.2,0,0.57
2022-05-11T02:00,10.7,66,4.6,8.9,1010.2,836,0,0,0,0,0,0,0,3.9,146,17.6,0,0.44
2022-05-11T03:00,9.8,54,1.1,7.4,1010.3,835.5,0,0,0,0,0,0,0,3.1,144,11.9,0,0.55
2022-05-11T04:00,8.5,60,1.2,5.9,1010.5,835,0,0,0,0,0,0,0,5,150,12.2,0.01,0.44
2022-05-11T05:00,7.7,65,1.5,5.1,1010.5,834.5,0,0,0,0,0,0,0,5.1,172,11.9,0,0.37
2022-05-11T06:00,6.9,70,1.8,4.3,1010.9,834.4,0,0,0,0,0,0,0,5.9,218,10.8,0,0.3
2022-05-11T07:00,6.1,75,1.9,3.6,1010.8,833.9,0,0,0,7,0,0,24,4.5,209,11.5,0,0.24
2022-05-11T08:00,5.5,77,1.8,2.8,1010.3,833.1,0,0,0,0,0,0,0,6.1,220,13,0,0.2
2022-05-11T09:00,7.5,72,2.8,4.4,1010,834,0,0,0,0,0,0,0,9.7,222,17.3,0.04,0.29
2022-05-11T10:00,13.9,48,3,11.1,1009.9,837.4,0,0,0,5,0,0,18,8.7,225,16.6,0.16,0.84
2022-05-11T11:00,19.2,28,0.3,16,1008.9,839.4,0,0,0,11,0,0,38,7.4,247,15.5,0.31,1.6
2022-05-11T12:00,22.5,18,-2.7,19.2,1007.2,839.7,0,0,0,20,0,0,68,10.5,266,23.4,0.48,2.22
2022-05-11T13:00,24.6,13,-5.7,20.9,1006.3,840,0,0,0,17,0,0,55,16,256,32.8,0.62,2.7
2022-05-11T14:00,26.1,11,-7.1,22.2,1005.3,839.9,0,0,0,14,0,0,46,19.5,254,37.8,0.74,3.03
2022-05-11T15:00,27.5,10,-6.8,23.6,1004,839.5,0,0,0,3,0,0,11,21.8,254,46.4,0.82,3.31
2022-05-11T16:00,28.2,10,-6.7,24,1003.5,839.4,0,0,0,9,0,9,12,23.5,252,49,0.84,3.45
2022-05-11T17:00,28.5,10,-6.4,23.7,1002.7,838.9,0,0,0,11,0,16,6,24.7,249,49.3,0.8,3.51
2022-05-11T18:00,28.8,9,-7.8,23.5,1000.2,837,0,0,0,29,0,41,14,23.9,259,45.4,0.73,3.63
2022-05-11T19:00,28.9,8,-9,22.9,999.2,836.2,0,0,0,26,0,40,6,21.8,262,42.1,0.61,3.67
2022-05-11T20:00,28.2,9,-8.2,22.1,999.1,835.7,0,0,0,21,0,31,7,20.5,259,38.5,0.48,3.49
2022-05-11T21:00,26.7,10,-6.9,21.6,999.7,835.5,0,0,0,7,0,4,15,14.5,263,22.7,0.29,3.15
2022-05-11T22:00,23.6,14,-5.5,19.2,1000.1,834.3,0,0,0,1,0,0,2,10.5,254,16.6,0.13,2.51
2022-05-11T23:00,19.7,20,-4,15.3,1001.3,833.3,0,0,0,0,0,0,0,12,237,15.5,0.12,1.84
2022-05-12T00:00,16.7,26,-3,12.8,1001.7,832.1,0,0,0,0,0,0,0,9.4,227,12.6,0.08,1.42
2022-05-12T01:00,15.2,28,-3.2,11.6,1001.7,831.3,0,0,0,0,0,0,0,7.2,233,11.9,0.05,1.24
2022-05-12T02:00,13,34,-2.4,9.6,1002.1,830.5,0,0,0,0,0,0,0,6.9,227,19.4,0.04,0.99
2022-05-12T03:00,11.7,39,-1.7,8.3,1002.9,830.4,0,0,0,0,0,0,0,7,215,15.1,0.04,0.83
2022-05-12T04:00,10.3,50,0.4,7.1,1003.3,830,0,0,0,0,0,0,0,7.5,145,12.6,0.03,0.62
2022-05-12T05:00,9.7,59,2,7,1005,831.1,0,0,0,0,0,0,0,6.1,140,13,0.01,0.5
2022-05-12T06:00,8.6,67,2.8,6.3,1006.9,832,0,0,0,30,33,0,0,4.3,204,8.3,0,0.37
2022-05-12T07:00,7.7,66,1.8,5,1005.6,830.5,0,0,0,4,4,0,0,6.1,208,11.2,0.01,0.36
2022-05-12T08:00,7.1,68,1.5,4.3,1004.4,829.1,0,0,0,0,0,0,0,6.1,225,11.5,0.03,0.33
2022-05-12T09:00,9.2,67,3.3,6.8,1004.4,830.3,0,0,0,0,0,0,0,6,237,16.6,0.04,0.39
2022-05-12T10:00,15.1,38,0.7,12.6,1004.4,833.5,0,0,0,0,0,0,0,3,256,17.3,0.14,1.07
2022-05-12T11:00,18.8,20,-4.9,15.2,1003.4,834.6,0,0,0,0,0,0,0,5.8,263,29.5,0.31,1.74
2022-05-12T12:00,20,10,-12.5,14.5,1003.5,835.3,0,0,0,0,0,0,0,18.7,218,54.4,0.5,2.1
2022-05-12T13:00,19.5,10,-12.7,14,1004.8,836.1,0,0,0,0,0,0,0,24.1,200,60.1,0.6,2.04
2022-05-12T14:00,18.7,10,-13.6,12.9,1007,837.5,0,0,0,0,0,0,0,28.3,187,59.4,0.64,1.94
2022-05-12T15:00,19.4,9,-13.9,14.4,1007.8,838.6,0,0,0,0,0,0,0,24.9,182,53.3,0.68,2.04
2022-05-12T16:00,20,10,-13.1,15.3,1008.1,839.1,0,0,0,0,0,0,0,24.1,183,50,0.69,2.11
2022-05-12T17:00,20.6,10,-12.8,15.7,1007.9,839.3,0,0,0,1,0,1,0,23.4,182,47.5,0.67,2.2
2022-05-12T18:00,20.9,9,-13.2,15.7,1006.8,838.5,0,0,0,16,0,19,15,21.7,159,44.6,0.61,2.26
2022-05-12T19:00,20.6,9,-13.1,15,1007.5,838.9,0,0,0,5,0,8,2,18.5,167,41,0.5,2.2
2022-05-12T20:00,19.9,10,-12.9,14.3,1007.8,838.9,0,0,0,0,0,0,0,15.2,173,37.1,0.37,2.1
2022-05-12T21:00,18.8,11,-12.5,13.9,1008.5,838.9,0,0,0,0,0,0,0,10.4,160,23.4,0.21,1.94
2022-05-12T22:00,16.8,14,-10.7,12.1,1010,839.1,0,0,0,0,0,0,0,9.6,110,14,0.1,1.65
2022-05-12T23:00,14.2,25,-5.5,10.4,1011.2,838.7,0,0,0,0,0,0,0,6.2,100,11.9,0.05,1.21
2022-05-13T00:00,13.7,21,-8.5,10.1,1011.9,839,0,0,0,0,0,0,0,2.9,83,8.6,0.02,1.24
2022-05-13T01:00,12,25,-7.4,8.7,1012.4,838.5,0,0,0,0,0,0,0,2.2,171,10.4,0.01,1.05
2022-05-13T02:00,8.9,35,-5.6,5.7,1013,837.3,0,0,0,0,0,0,0,2.8,230,11.2,0.01,0.74
2022-05-13T03:00,6.3,49,-3.7,3.1,1013.4,836.1,0,0,0,0,0,0,1,4.1,225,14.4,0.01,0.49
2022-05-13T04:00,5.6,50,-4,2.3,1013.7,836,0,0,0,0,0,0,0,4.4,215,14.4,0.01,0.45
2022-05-13T05:00,5,52,-4.1,1.7,1014.2,836.1,0,0,0,0,0,0,0,4.7,212,14.4,0.01,0.42
2022-05-13T06:00,4.3,54,-4.3,0.6,1014.7,836.1,0,0,0,1,0,0,2,7.1,246,15.8,0.02,0.39
2022-05-13T07:00,3.8,55,-4.5,-0.1,1014.7,835.8,0,0,0,0,0,0,0,7.7,233,16.2,0.02,0.36
2022-05-13T08:00,3.3,61,-3.6,-0.6,1015.2,835.9,0,0,0,2,0,0,6,8.9,227,18,0.02,0.31
2022-05-13T09:00,5.5,61,-1.5,1.5,1016.1,837.9,0,0,0,0,0,0,0,11.3,217,21.6,0.05,0.35
2022-05-13T10:00,11.4,34,-3.8,7.5,1016.6,841.6,0,0,0,0,0,0,0,8.5,208,20.2,0.16,0.89
2022-05-13T11:00,15,24,-5.6,11.4,1015.6,842.7,0,0,0,0,0,0,0,5,210,20.5,0.28,1.3
2022-05-13T12:00,17.2,18,-7.5,14.2,1015,843.4,0,0,0,0,0,0,0,5.9,227,23.4,0.41,1.62
2022-05-13T13:00,18.8,15,-8.3,16.8,1014.3,843.7,0,0,0,0,0,0,0,5.7,215,26.3,0.53,1.85
2022-05-13T14:00,20.1,13,-9,19,1013.2,843.5,0,0,0,0,0,0,0,4.2,200,30.2,0.61,2.05
2022-05-13T15:00,20.9,13,-8.6,19.3,1011.8,842.7,0,0,0,26,0,44,0,9,178,23,0.68,2.16
2022-05-13T16:00,22.1,11,-9.6,19.6,1010.8,842.5,0,0,0,37,0,61,0,12.6,167,27,0.69,2.36
2022-05-13T17:00,22.8,10,-10.1,19.6,1010,842.2,0,0,0,6,0,9,1,14.5,161,30.2,0.67,2.5
2022-05-13T18:00,23.2,10,-10.7,20.9,1008.9,841.4,0,0,0,14,0,15,15,4.8,42,31.7,0.55,2.57
2022-05-13T19:00,23,9,-11.1,19.9,1009.1,841.5,0,0,0,20,0,10,47,3.3,77,29.9,0.42,2.55
2022-05-13T20:00,22.4,10,-11.1,18.3,1009.3,841.4,0,0,0,17,0,0,55,5.2,106,29.2,0.3,2.44
2022-05-13T21:00,21.2,11,-10.1,17,1009.9,841.2,0,0,0,9,0,0,29,6.2,100,21.2,0.18,2.23
2022-05-13T22:00,19.3,14,-9.4,15.2,1010.9,841.1,0,0,0,17,0,0,55,6.4,74,15.8,0.08,1.94
2022-05-13T23:00,16.7,18,-7.9,13.4,1011.4,840.2,0,0,0,17,0,0,58,1.8,307,13,0.01,1.57
2022-05-14T00:00,14.3,22,-7.3,10.5,1012,839.4,0,0,0,22,0,0,74,5.5,247,14.8,0.04,1.28
2022-05-14T01:00,12.3,26,-6.7,8.5,1012.6,838.8,0,0,0,17,0,1,54,6.1,225,17.6,0.04,1.06
2022-05-14T02:00,10.8,30,-6,7,1012.9,838.2,0,0,0,17,0,10,38,6.6,209,21.6,0.04,0.91
2022-05-14T03:00,9.3,39,-3.9,5.5,1013.6,838,0,0,0,13,0,5,32,7.9,196,16.9,0.04,0.72
2022-05-14T04:00,8.4,43,-3.5,4.4,1014.1,837.9,0,0,0,18,0,1,59,9.5,191,19.1,0.04,0.63
2022-05-14T05:00,7.7,45,-3.6,3.8,1015.1,838.3,0,0,0,21,0,0,69,8.8,189,18.4,0.04,0.58
2022-05-14T06:00,7.4,44,-4.1,3.3,1015.2,838.2,0,0,0,23,0,0,78,9.4,184,16.9,0.04,0.58
2022-05-14T07:00,7.1,43,-4.5,3,1015.8,838.6,0,0,0,2,0,0,7,9.6,193,16.6,0.04,0.57
2022-05-14T08:00,6.6,45,-4.5,2.7,1016,838.4,0,0,0,2,0,0,8,8,207,16.6,0.04,0.54
2022-05-14T09:00,8,47,-2.5,4.4,1017,840.1,0,0,0,7,0,0,23,7.7,208,18.7,0.05,0.56
2022-05-14T10:00,13.5,34,-2,10.4,1017.1,843.2,0,0,0,8,0,0,26,4.8,222,16.2,0.15,1.02
2022-05-14T11:00,17.5,19,-6.1,14.2,1016.5,844.8,0,0,0,5,0,0,18,3,284,13.3,0.28,1.62
2022-05-14T12:00,19.7,15,-7.9,16.8,1015.9,845.5,0,0,0,5,0,0,18,4.3,312,19.4,0.42,1.96
2022-05-14T13:00,21.2,14,-7.5,19.9,1015.1,845.6,0,0,0,3,0,0,10,2.1,301,19.8,0.53,2.18
2022-05-14T14:00,22.7,13,-6.7,22.1,1014.1,845.5,0,0,0,0,0,0,0,2.2,270,20.9,0.63,2.39
2022-05-14T15:00,24,14,-5,24,1012.4,844.8,0,0,0,2,0,3,0,2.2,279,19.1,0.68,2.57
2022-05-14T16:00,25.2,13,-4.8,25.3,1011.1,844.3,0,0,0,6,0,7,5,1.5,166,19.8,0.69,2.78
2022-05-14T17:00,25.7,13,-4.7,24.2,1009.9,843.5,0,0,0,19,0,11,40,5.9,142,23.4,0.63,2.87
2022-05-14T18:00,26.1,12,-5.1,24.5,1009.1,843.1,0,0,0,27,0,9,72,2.3,39,25.6,0.53,2.97
2022-05-14T19:00,26,12,-5.6,22.9,1008.7,842.7,0,0,0,70,0,71,90,4,360,22,0.41,2.97
2022-05-14T20:00,25.6,12,-5.6,22.1,1009,842.7,0,0,0,63,0,56,97,4.2,59,20.9,0.29,2.88
2022-05-14T21:00,24.5,14,-4.8,20.7,1009.5,842.6,0,0,0,48,0,51,59,7,69,13,0.19,2.65
2022-05-14T22:00,22.7,21,-1,19.1,1010.6,842.6,0,0,0,29,0,8,82,8.9,43,8.3,0.11,2.19
2022-05-14T23:00,20.7,18,-4.7,17.8,1011.5,842.3,0,0,0,26,0,4,79,1.6,333,10.4,0.01,2.02
2022-05-15T00:00,17.9,23,-3.5,14.8,1012.2,841.5,0,0,0,14,0,0,46,3.8,229,9,0.03,1.58
2022-05-15T01:00,13.5,37,-0.8,10.4,1012.5,839.4,0,0,0,12,0,1,37,6,205,14.8,0.03,0.97
2022-05-15T02:00,12.1,42,-0.5,8.7,1012.9,838.9,0,0,0,5,0,2,13,8.3,182,16.2,0.04,0.82
2022-05-15T03:00,11.3,53,2,8.2,1014.2,839.6,0,0,0,1,0,1,2,9.2,159,19.1,0.03,0.63
2022-05-15T04:00,11.2,51,1.4,8.1,1015.4,840.5,0,0,0,0,0,0,0,8.7,150,18.4,0.03,0.66
2022-05-15T05:00,10.6,51,1,7.6,1016.2,840.9,0,0,0,0,0,0,0,7.6,161,14.4,0.03,0.62
2022-05-15T06:00,9.6,55,1.1,6.2,1017.2,841.1,0,0,0,0,0,0,0,10,210,13.3,0.03,0.54
2022-05-15T07:00,8.9,59,1.3,5.5,1016.7,840.3,0,0,0,0,0,0,0,10.4,214,13.3,0.03,0.47
2022-05-15T08:00,8.5,61,1.4,5.2,1016.9,840.3,0,0,0,0,0,0,1,10.2,212,13,0.05,0.43
2022-05-15T09:00,10.1,63,3.4,7.3,1017.7,841.8,0,0,0,4,0,0,12,8.9,201,14,0.05,0.46
